kernel,n,comp,block_size,run,kernel_time,total_time
b,524288,1,256,6,0.000142,0.15941
b,524288,1,256,7,0.00015,0.165085
b,524288,1,256,8,0.000143,0.158056
b,524288,1,256,9,0.000143,0.158722
b,524288,1,256,10,0.00014,0.157741
b,1048576,1,256,1,0.000189,0.17749
b,1048576,1,256,2,0.000181,0.186701
b,1048576,1,256,3,0.000183,0.178186
b,1048576,1,256,4,0.000182,0.183965
b,1048576,1,256,5,0.000183,0.184229
b,1048576,1,256,6,0.000186,0.177845
b,1048576,1,256,7,0.000181,0.181967
b,1048576,1,256,8,0.00018,0.180907
b,1048576,1,256,9,0.000177,0.179784
b,1048576,1,256,10,0.000184,0.184787
b,2097152,1,256,1,0.000249,0.21735
b,2097152,1,256,2,0.000244,0.225402
b,2097152,1,256,3,0.000242,0.219333
b,2097152,1,256,4,0.000244,0.222502
b,2097152,1,256,5,0.000248,0.231813
b,2097152,1,256,6,0.000241,0.231637
b,2097152,1,256,7,0.000255,0.231526
b,2097152,1,256,8,0.000252,0.21951
b,2097152,1,256,9,0.000246,0.218422
b,2097152,1,256,10,0.000243,0.216477
b,4194304,1,256,1,0.000331,0.29575
b,4194304,1,256,2,0.000331,0.318985
b,4194304,1,256,3,0.000327,0.320275
b,4194304,1,256,4,0.00034,0.323906
b,4194304,1,256,5,0.000342,0.321682
b,4194304,1,256,6,0.000346,0.319797
b,4194304,1,256,7,0.00033,0.318886
b,4194304,1,256,8,0.000351,0.30739
b,4194304,1,256,9,0.000329,0.306183
b,4194304,1,256,10,0.000335,0.310016
b,8388608,1,256,1,0.000501,0.460407
b,8388608,1,256,2,0.000508,0.468152
b,8388608,1,256,3,0.0005,0.468307
b,8388608,1,256,4,0.000507,0.488423
b,8388608,1,256,5,0.000504,0.47788
b,8388608,1,256,6,0.000507,0.472439
b,8388608,1,256,7,0.000505,0.465743
b,8388608,1,256,8,0.000503,0.467255
b,8388608,1,256,9,0.000503,0.470191
b,8388608,1,256,10,0.000498,0.510695
b,16777216,1,256,1,0.000842,0.789421
b,16777216,1,256,2,0.000833,0.789574
b,16777216,1,256,3,0.000834,0.78946
b,16777216,1,256,4,0.000834,0.791365
b,16777216,1,256,5,0.000837,0.792417
b,16777216,1,256,6,0.000836,0.78984
b,16777216,1,256,7,0.00088,0.791876
b,16777216,1,256,8,0.000833,0.789341
b,16777216,1,256,9,0.000844,0.794847
b,16777216,1,256,10,0.000833,0.792926
b,33554432,1,256,1,0.001502,1.457654
b,33554432,1,256,2,0.0015,1.415708
b,33554432,1,256,3,0.001496,1.412657
b,33554432,1,256,4,0.001496,1.416476
b,33554432,1,256,5,0.001494,1.417595
b,33554432,1,256,6,0.0015,1.429557
b,33554432,1,256,7,0.001496,1.413563
b,33554432,1,256,8,0.001495,1.414351
b,33554432,1,256,9,0.001499,1.414953
b,33554432,1,256,10,0.001502,1.456437
b,65536,64,16,1,0.000124,0.160599
b,65536,64,16,2,0.000122,0.144441
b,65536,64,16,3,0.000122,0.143848
b,65536,64,16,4,0.000123,0.147297
b,65536,64,16,5,0.000121,0.143877
b,65536,64,16,6,0.000128,0.144044
b,65536,64,16,7,0.000149,0.149021
b,65536,64,16,8,0.000131,0.137297
b,65536,64,16,9,0.000119,0.149536
b,65536,64,16,10,0.000119,0.14369
b,131072,64,16,1,0.000115,0.14076
b,131072,64,16,2,0.00014,0.14082
b,131072,64,16,3,0.000122,0.143821
b,131072,64,16,4,0.00012,0.140641
b,131072,64,16,5,0.000122,0.148983
b,131072,64,16,6,0.000121,0.155912
b,131072,64,16,7,0.00012,0.147262
b,131072,64,16,8,0.000123,0.151061
b,131072,64,16,9,0.000149,0.141823
b,131072,64,16,10,0.000126,0.148713
b,262144,64,16,1,0.000141,0.153603
b,262144,64,16,2,0.000142,0.149086
b,262144,64,16,3,0.000147,0.149415
b,262144,64,16,4,0.000143,0.157274
b,262144,64,16,5,0.000155,0.149943
b,262144,64,16,6,0.000143,0.153336
b,262144,64,16,7,0.000142,0.152945
b,262144,64,16,8,0.000144,0.153581
b,262144,64,16,9,0.000169,0.154372
b,262144,64,16,10,0.000146,0.147678
b,524288,64,16,1,0.000171,0.161434
b,524288,64,16,2,0.000172,0.161056
b,524288,64,16,3,0.000183,0.15919
b,524288,64,16,4,0.000174,0.163581
b,524288,64,16,5,0.000172,0.160325
b,524288,64,16,6,0.000175,0.167134
b,524288,64,16,7,0.000173,0.156869
b,524288,64,16,8,0.000176,0.161693
b,524288,64,16,9,0.000171,0.158954
b,524288,64,16,10,0.000172,0.157776
b,1048576,64,16,1,0.000232,0.177701
b,1048576,64,16,2,0.000241,0.18493
b,1048576,64,16,3,0.000232,0.176904
b,1048576,64,16,4,0.000226,0.188573
b,1048576,64,16,5,0.000243,0.177541
b,1048576,64,16,6,0.000238,0.186982
b,1048576,64,16,7,0.000248,0.194264
b,1048576,64,16,8,0.000241,0.189844
b,1048576,64,16,9,0.00024,0.188388
b,1048576,64,16,10,0.00024,0.179342
b,2097152,64,16,1,0.000324,0.216037
b,2097152,64,16,2,0.000332,0.218982
b,2097152,64,16,3,0.000328,0.217298
b,2097152,64,16,4,0.000328,0.228617
b,2097152,64,16,5,0.000329,0.233411
b,2097152,64,16,6,0.000327,0.22906
b,2097152,64,16,7,0.000355,0.232267
b,2097152,64,16,8,0.000339,0.224999
b,2097152,64,16,9,0.000327,0.229723
b,2097152,64,16,10,0.000329,0.229282
b,4194304,64,16,1,0.000485,0.303471
b,4194304,64,16,2,0.000491,0.305629
b,4194304,64,16,3,0.00049,0.303935
b,4194304,64,16,4,0.000492,0.305257
b,4194304,64,16,5,0.000509,0.32096
b,4194304,64,16,6,0.000506,0.309145
b,4194304,64,16,7,0.00049,0.306366
b,4194304,64,16,8,0.000487,0.304798
b,4194304,64,16,9,0.000486,0.306414
b,4194304,64,16,10,0.000483,0.306234
b,8388608,64,16,1,0.000806,0.46791
b,8388608,64,16,2,0.000813,0.463979
b,8388608,64,16,3,0.000851,0.47499
b,8388608,64,16,4,0.000852,0.479874
b,8388608,64,16,5,0.000862,0.482811
b,8388608,64,16,6,0.000857,0.478295
b,8388608,64,16,7,0.000844,0.479139
b,8388608,64,16,8,0.000846,0.473166
b,8388608,64,16,9,0.000827,0.470565
b,8388608,64,16,10,0.000832,0.468179
b,16777216,64,16,1,0.001537,0.785126
b,16777216,64,16,2,0.001549,0.792311
b,16777216,64,16,3,0.001532,0.793651
b,16777216,64,16,4,0.001538,0.79093
b,16777216,64,16,5,0.001541,0.801127
b,16777216,64,16,6,0.001537,0.800588
b,16777216,64,16,7,0.001546,0.793846
b,16777216,64,16,8,0.001532,0.788819
b,16777216,64,16,9,0.001536,0.861626
b,16777216,64,16,10,0.00154,0.790983
b,33554432,64,16,1,0.002922,1.582704
b,33554432,64,16,2,0.002924,1.41805
b,33554432,64,16,3,0.002931,1.414305
b,33554432,64,16,4,0.002938,1.417956
b,33554432,64,16,5,0.002919,1.430964
b,33554432,64,16,6,0.002916,1.451456
b,33554432,64,16,7,0.00297,1.416756
b,33554432,64,16,8,0.002933,1.426407
b,33554432,64,16,9,0.002926,1.429451
b,33554432,64,16,10,0.002933,1.418178
b,65536,64,32,1,0.000127,0.162249
b,65536,64,32,2,0.00012,0.153368
b,65536,64,32,3,0.000123,0.149129
b,65536,64,32,4,0.000119,0.150081
b,65536,64,32,5,0.000131,0.142703
b,65536,64,32,6,0.000121,0.138198
b,65536,64,32,7,0.000122,0.136441
b,65536,64,32,8,0.00013,0.142334
b,65536,64,32,9,0.000123,0.143789
b,65536,64,32,10,0.000121,0.139738
b,131072,64,32,1,0.000119,0.150949
b,131072,64,32,2,0.000122,0.152697
b,131072,64,32,3,0.000123,0.154962
b,131072,64,32,4,0.000122,0.148756
b,131072,64,32,5,0.000126,0.143161
b,131072,64,32,6,0.000124,0.148193
b,131072,64,32,7,0.000119,0.146409
b,131072,64,32,8,0.00012,0.143
b,131072,64,32,9,0.00012,0.147857
b,131072,64,32,10,0.000122,0.142097
b,262144,64,32,1,0.00014,0.147647
b,262144,64,32,2,0.00014,0.155071
b,262144,64,32,3,0.000142,0.151613
b,262144,64,32,4,0.000148,0.155707
b,262144,64,32,5,0.000142,0.150498
b,262144,64,32,6,0.000141,0.14657
b,262144,64,32,7,0.000141,0.157453
b,262144,64,32,8,0.000149,0.147282
b,262144,64,32,9,0.000141,0.141739
b,262144,64,32,10,0.00014,0.147159
b,524288,64,32,1,0.000152,0.159735
b,524288,64,32,2,0.000181,0.165555
b,524288,64,32,3,0.000159,0.157398
b,524288,64,32,4,0.000156,0.165336
b,524288,64,32,5,0.000167,0.156864
b,524288,64,32,6,0.000157,0.170225
b,524288,64,32,7,0.000158,0.157511
b,524288,64,32,8,0.000153,0.170485
b,524288,64,32,9,0.000156,0.158116
b,524288,64,32,10,0.000152,0.162239
b,1048576,64,32,1,0.000208,0.178009
b,1048576,64,32,2,0.000203,0.177541
b,1048576,64,32,3,0.000204,0.181196
b,1048576,64,32,4,0.000214,0.178311
b,1048576,64,32,5,0.000202,0.184409
b,1048576,64,32,6,0.000216,0.192547
b,1048576,64,32,7,0.000218,0.185305
b,1048576,64,32,8,0.000215,0.190112
b,1048576,64,32,9,0.000207,0.189212
b,1048576,64,32,10,0.000227,0.193492
b,2097152,64,32,1,0.000276,0.218883
b,2097152,64,32,2,0.000294,0.218798
b,2097152,64,32,3,0.000275,0.216804
b,2097152,64,32,4,0.000281,0.224788
b,2097152,64,32,5,0.000276,0.218837
b,2097152,64,32,6,0.000283,0.22151
b,2097152,64,32,7,0.000269,0.217613
b,2097152,64,32,8,0.000387,0.233452
b,2097152,64,32,9,0.000278,0.228238
b,2097152,64,32,10,0.00028,0.231667
b,4194304,64,32,1,0.000373,0.296291
b,4194304,64,32,2,0.000373,0.295396
b,4194304,64,32,3,0.000373,0.302759
b,4194304,64,32,4,0.000374,0.297695
b,4194304,64,32,5,0.000369,0.295728
b,4194304,64,32,6,0.000373,0.304409
b,4194304,64,32,7,0.000384,0.308945
b,4194304,64,32,8,0.000381,0.31682
b,4194304,64,32,9,0.000373,0.319398
b,4194304,64,32,10,0.000377,0.300542
b,8388608,64,32,1,0.000568,0.469551
b,8388608,64,32,2,0.000569,0.470044
b,8388608,64,32,3,0.000572,0.460589
b,8388608,64,32,4,0.000581,0.478583
b,8388608,64,32,5,0.000579,0.473235
b,8388608,64,32,6,0.000575,0.468231
b,8388608,64,32,7,0.000587,0.465881
b,8388608,64,32,8,0.000585,0.464562
b,8388608,64,32,9,0.000593,0.478089
b,8388608,64,32,10,0.000578,0.48483
b,16777216,64,32,1,0.000983,0.792138
b,16777216,64,32,2,0.000988,0.789952
b,16777216,64,32,3,0.000986,0.792722
b,16777216,64,32,4,0.000988,0.80369
b,16777216,64,32,5,0.000985,0.790506
b,16777216,64,32,6,0.001118,0.797057
b,16777216,64,32,7,0.000998,0.792757
b,16777216,64,32,8,0.001095,0.799979
b,16777216,64,32,9,0.000984,0.795622
b,16777216,64,32,10,0.000987,0.798375
b,33554432,64,32,1,0.001818,1.421896
b,33554432,64,32,2,0.001806,1.411129
b,33554432,64,32,3,0.001925,1.419274
b,33554432,64,32,4,0.001813,1.461996
b,33554432,64,32,5,0.002194,1.447268
b,33554432,64,32,6,0.00181,1.45315
b,33554432,64,32,7,0.001799,1.419573
b,33554432,64,32,8,0.001873,1.426985
b,33554432,64,32,9,0.001818,1.434426
b,33554432,64,32,10,0.001804,1.425424
b,65536,64,64,1,0.000125,0.167285
b,65536,64,64,2,0.000127,0.159547
b,65536,64,64,3,0.000121,0.146897
b,65536,64,64,4,0.000123,0.139886
b,65536,64,64,5,0.000129,0.144012
b,65536,64,64,6,0.00012,0.139961
b,65536,64,64,7,0.00012,0.144216
b,65536,64,64,8,0.00013,0.137973
b,65536,64,64,9,0.000117,0.137469
b,65536,64,64,10,0.00012,0.150194
b,131072,64,64,1,0.000131,0.147781
b,131072,64,64,2,0.000122,0.152259
b,131072,64,64,3,0.000137,0.152548
b,131072,64,64,4,0.000136,0.1471
b,131072,64,64,5,0.000168,0.140705
b,131072,64,64,6,0.00016,0.148808
b,131072,64,64,7,0.000125,0.145379
b,131072,64,64,8,0.000121,0.142489
b,131072,64,64,9,0.000122,0.148437
b,131072,64,64,10,0.000148,0.140563
b,262144,64,64,1,0.00014,0.145559
b,262144,64,64,2,0.000148,0.157646
b,262144,64,64,3,0.000144,0.148965
b,262144,64,64,4,0.000143,0.159679
b,262144,64,64,5,0.000141,0.14979
b,262144,64,64,6,0.000139,0.153714
b,262144,64,64,7,0.000143,0.149781
b,262144,64,64,8,0.000139,0.150187
b,262144,64,64,9,0.000147,0.157499
b,262144,64,64,10,0.000142,0.147835
b,524288,64,64,1,0.000158,0.157211
b,524288,64,64,2,0.000159,0.157675
b,524288,64,64,3,0.000151,0.162134
b,524288,64,64,4,0.000155,0.156798
b,524288,64,64,5,0.000154,0.155825
b,524288,64,64,6,0.000158,0.161587
b,524288,64,64,7,0.000154,0.155733
b,524288,64,64,8,0.000162,0.166609
b,524288,64,64,9,0.000162,0.157716
b,524288,64,64,10,0.000152,0.167108
b,1048576,64,64,1,0.000189,0.180442
b,1048576,64,64,2,0.0002,0.18433
b,1048576,64,64,3,0.000208,0.17957
b,1048576,64,64,4,0.000199,0.1884
b,1048576,64,64,5,0.000197,0.184812
b,1048576,64,64,6,0.000195,0.178057
b,1048576,64,64,7,0.000196,0.178596
b,1048576,64,64,8,0.000217,0.183536
b,1048576,64,64,9,0.000202,0.177872
b,1048576,64,64,10,0.000212,0.188571
b,2097152,64,64,1,0.000268,0.221476
b,2097152,64,64,2,0.000269,0.225015
b,2097152,64,64,3,0.000265,0.216698
b,2097152,64,64,4,0.00027,0.219682
b,2097152,64,64,5,0.000265,0.217405
b,2097152,64,64,6,0.00027,0.224516
b,2097152,64,64,7,0.000262,0.216927
b,2097152,64,64,8,0.000386,0.230953
b,2097152,64,64,9,0.000265,0.228857
b,2097152,64,64,10,0.000273,0.232208
b,4194304,64,64,1,0.000508,0.298443
b,4194304,64,64,2,0.000354,0.298129
b,4194304,64,64,3,0.000351,0.300377
b,4194304,64,64,4,0.000365,0.298241
b,4194304,64,64,5,0.000354,0.306238
b,4194304,64,64,6,0.000349,0.293863
b,4194304,64,64,7,0.000357,0.307348
b,4194304,64,64,8,0.000365,0.317073
b,4194304,64,64,9,0.000374,0.320979
b,4194304,64,64,10,0.000348,0.314521
b,8388608,64,64,1,0.000539,0.478312
b,8388608,64,64,2,0.000632,0.482777
b,8388608,64,64,3,0.001163,0.493877
b,8388608,64,64,4,0.000674,0.505532
b,8388608,64,64,5,0.000669,0.489134
b,8388608,64,64,6,0.000538,0.481521
b,8388608,64,64,7,0.000542,0.481984
b,8388608,64,64,8,0.000537,0.472369
b,8388608,64,64,9,0.000556,0.480613
b,8388608,64,64,10,0.000536,0.482059
b,16777216,64,64,1,0.000888,0.783966
b,16777216,64,64,2,0.000892,0.788671
b,16777216,64,64,3,0.000929,0.792818
b,16777216,64,64,4,0.000886,0.796771
b,16777216,64,64,5,0.000889,0.788005
b,16777216,64,64,6,0.000896,0.787613
b,16777216,64,64,7,0.000886,0.787868
b,16777216,64,64,8,0.000882,0.792342
b,16777216,64,64,9,0.00089,0.789869
b,16777216,64,64,10,0.000887,0.797202
b,33554432,64,64,1,0.001637,1.429756
b,33554432,64,64,2,0.001632,1.473589
b,33554432,64,64,3,0.001636,1.4152
b,33554432,64,64,4,0.001755,1.456932
b,33554432,64,64,5,0.001642,1.417412
b,33554432,64,64,6,0.00164,1.41127
b,33554432,64,64,7,0.001644,1.420706
b,33554432,64,64,8,0.001641,1.452792
b,33554432,64,64,9,0.001644,1.421194
b,33554432,64,64,10,0.00163,1.419715
b,65536,64,128,1,0.000127,0.164585
b,65536,64,128,2,0.000123,0.164663
b,65536,64,128,3,0.000121,0.152692
b,65536,64,128,4,0.00012,0.151196
b,65536,64,128,5,0.000119,0.139279
b,65536,64,128,6,0.00012,0.146776
b,65536,64,128,7,0.000121,0.13532
b,65536,64,128,8,0.000121,0.140742
b,65536,64,128,9,0.000119,0.141526
b,65536,64,128,10,0.00012,0.136603
b,131072,64,128,1,0.000118,0.152652
b,131072,64,128,2,0.000126,0.142462
b,131072,64,128,3,0.000125,0.144145
b,131072,64,128,4,0.000126,0.1422
b,131072,64,128,5,0.000125,0.14604
b,131072,64,128,6,0.00012,0.153576
b,131072,64,128,7,0.000123,0.154432
b,131072,64,128,8,0.000127,0.148765
b,131072,64,128,9,0.000123,0.1521
b,131072,64,128,10,0.000118,0.142012
b,262144,64,128,1,0.000141,0.149159
b,262144,64,128,2,0.000153,0.148975
b,262144,64,128,3,0.00014,0.154748
b,262144,64,128,4,0.000141,0.152654
b,262144,64,128,5,0.000143,0.157162
b,262144,64,128,6,0.000138,0.147869
b,262144,64,128,7,0.000147,0.150994
b,262144,64,128,8,0.000153,0.15244
b,262144,64,128,9,0.000142,0.147553
b,262144,64,128,10,0.000141,0.156022
b,524288,64,128,1,0.000153,0.158243
b,524288,64,128,2,0.000151,0.166643
b,524288,64,128,3,0.000179,0.156427
b,524288,64,128,4,0.000154,0.163491
b,524288,64,128,5,0.000159,0.157476
b,524288,64,128,6,0.000169,0.166895
b,524288,64,128,7,0.000162,0.160581
b,524288,64,128,8,0.000158,0.170455
b,524288,64,128,9,0.000161,0.163987
b,524288,64,128,10,0.000159,0.165517
b,1048576,64,128,1,0.000199,0.179927
b,1048576,64,128,2,0.000187,0.177899
b,1048576,64,128,3,0.000187,0.186142
b,1048576,64,128,4,0.000186,0.179173
b,1048576,64,128,5,0.000183,0.185085
b,1048576,64,128,6,0.000191,0.178508
b,1048576,64,128,7,0.0002,0.184399
b,1048576,64,128,8,0.000197,0.176965
b,1048576,64,128,9,0.0002,0.189281
b,1048576,64,128,10,0.000215,0.178897
b,2097152,64,128,1,0.000265,0.217474
b,2097152,64,128,2,0.000272,0.226138
b,2097152,64,128,3,0.000266,0.218492
b,2097152,64,128,4,0.000265,0.221581
b,2097152,64,128,5,0.00027,0.218708
b,2097152,64,128,6,0.000268,0.221544
b,2097152,64,128,7,0.000273,0.236389
b,2097152,64,128,8,0.000267,0.251566
b,2097152,64,128,9,0.000274,0.217949
b,2097152,64,128,10,0.000279,0.225668
b,4194304,64,128,1,0.000356,0.30135
b,4194304,64,128,2,0.000364,0.308768
b,4194304,64,128,3,0.000353,0.297981
b,4194304,64,128,4,0.000349,0.303794
b,4194304,64,128,5,0.000353,0.29588
b,4194304,64,128,6,0.000356,0.303899
b,4194304,64,128,7,0.000353,0.293857
b,4194304,64,128,8,0.000355,0.298344
b,4194304,64,128,9,0.000382,0.305332
b,4194304,64,128,10,0.000354,0.312426
b,8388608,64,128,1,0.000536,0.479028
b,8388608,64,128,2,0.000542,0.476897
b,8388608,64,128,3,0.000539,0.472887
b,8388608,64,128,4,0.000543,0.47407
b,8388608,64,128,5,0.000539,0.475041
b,8388608,64,128,6,0.000541,0.474059
b,8388608,64,128,7,0.000589,0.47602
b,8388608,64,128,8,0.000551,0.479161
b,8388608,64,128,9,0.000537,0.479323
b,8388608,64,128,10,0.000538,0.470975
b,16777216,64,128,1,0.000896,0.796298
b,16777216,64,128,2,0.000899,0.790346
b,16777216,64,128,3,0.000915,0.795098
b,16777216,64,128,4,0.000904,0.793569
b,16777216,64,128,5,0.000901,0.78756
b,16777216,64,128,6,0.000974,0.792152
b,16777216,64,128,7,0.000898,0.792542
b,16777216,64,128,8,0.000914,0.800741
b,16777216,64,128,9,0.000909,0.803526
b,16777216,64,128,10,0.000908,0.796457
b,33554432,64,128,1,0.001641,1.412512
b,33554432,64,128,2,0.00164,1.41495
b,33554432,64,128,3,0.001641,1.412262
b,33554432,64,128,4,0.001634,1.411766
b,33554432,64,128,5,0.001638,1.417163
b,33554432,64,128,6,0.00168,1.451171
b,33554432,64,128,7,0.001633,1.4152
b,33554432,64,128,8,0.001641,1.458585
b,33554432,64,128,9,0.00164,1.424393
b,33554432,64,128,10,0.00164,1.414763
b,65536,64,256,1,0.000128,0.162484
b,65536,64,256,2,0.000123,0.154369
b,65536,64,256,3,0.000125,0.151747
b,65536,64,256,4,0.000119,0.148045
b,65536,64,256,5,0.000139,0.147248
b,65536,64,256,6,0.000123,0.138911
b,65536,64,256,7,0.000118,0.143374
b,65536,64,256,8,0.000119,0.139626
b,65536,64,256,9,0.000119,0.149681
b,65536,64,256,10,0.000123,0.137854
b,131072,64,256,1,0.000168,0.147768
b,131072,64,256,2,0.000121,0.1429
b,131072,64,256,3,0.000131,0.141965
b,131072,64,256,4,0.000121,0.141723
b,131072,64,256,5,0.000124,0.140724
b,131072,64,256,6,0.000123,0.143693
b,131072,64,256,7,0.000168,0.141329
b,131072,64,256,8,0.000124,0.142895
b,131072,64,256,9,0.000127,0.147451
b,131072,64,256,10,0.000127,0.143859
b,262144,64,256,1,0.000144,0.146635
b,262144,64,256,2,0.00014,0.147403
b,262144,64,256,3,0.000163,0.152342
b,262144,64,256,4,0.000142,0.15498
b,262144,64,256,5,0.000142,0.146815
b,262144,64,256,6,0.000166,0.155935
b,262144,64,256,7,0.000136,0.147211
b,262144,64,256,8,0.00014,0.15219
b,262144,64,256,9,0.000144,0.148555
b,262144,64,256,10,0.000146,0.156347
b,524288,64,256,1,0.000162,0.160549
b,524288,64,256,2,0.00017,0.165676
b,524288,64,256,3,0.000157,0.166625
b,524288,64,256,4,0.00016,0.157592
b,524288,64,256,5,0.000148,0.157212
b,524288,64,256,6,0.000155,0.162141
b,524288,64,256,7,0.000159,0.157616
b,524288,64,256,8,0.000154,0.166539
b,524288,64,256,9,0.000153,0.156269
b,524288,64,256,10,0.000149,0.170653
b,1048576,64,256,1,0.000195,0.179223
b,1048576,64,256,2,0.000194,0.184441
b,1048576,64,256,3,0.0002,0.177232
b,1048576,64,256,4,0.000188,0.179183
b,1048576,64,256,5,0.000186,0.184555
b,1048576,64,256,6,0.000187,0.184119
b,1048576,64,256,7,0.000184,0.177132
b,1048576,64,256,8,0.000194,0.181362
b,1048576,64,256,9,0.000184,0.185957
b,1048576,64,256,10,0.000187,0.190054
b,2097152,64,256,1,0.000265,0.217162
b,2097152,64,256,2,0.000266,0.216543
b,2097152,64,256,3,0.000282,0.219306
b,2097152,64,256,4,0.000262,0.217952
b,2097152,64,256,5,0.000272,0.227062
b,2097152,64,256,6,0.000278,0.222143
b,2097152,64,256,7,0.000269,0.224335
b,2097152,64,256,8,0.00027,0.234555
b,2097152,64,256,9,0.000271,0.223382
b,2097152,64,256,10,0.00027,0.219255
b,4194304,64,256,1,0.00035,0.296426
b,4194304,64,256,2,0.000364,0.309909
b,4194304,64,256,3,0.00036,0.308697
b,4194304,64,256,4,0.000353,0.296436
b,4194304,64,256,5,0.000348,0.303141
b,4194304,64,256,6,0.000353,0.294913
b,4194304,64,256,7,0.000353,0.29821
b,4194304,64,256,8,0.000349,0.305213
b,4194304,64,256,9,0.000366,0.311514
b,4194304,64,256,10,0.000356,0.322334
b,8388608,64,256,1,0.000524,0.468475
b,8388608,64,256,2,0.000519,0.474326
b,8388608,64,256,3,0.000519,0.469973
b,8388608,64,256,4,0.000522,0.479223
b,8388608,64,256,5,0.000523,0.481006
b,8388608,64,256,6,0.000526,0.478013
b,8388608,64,256,7,0.000523,0.478839
b,8388608,64,256,8,0.000526,0.476351
b,8388608,64,256,9,0.000528,0.467312
b,8388608,64,256,10,0.000527,0.471658
b,16777216,64,256,1,0.000858,0.784646
b,16777216,64,256,2,0.000867,0.795518
b,16777216,64,256,3,0.000856,0.787426
b,16777216,64,256,4,0.000858,0.801557
b,16777216,64,256,5,0.00086,0.788984
b,16777216,64,256,6,0.00086,0.85892
b,16777216,64,256,7,0.000862,0.792797
b,16777216,64,256,8,0.000866,0.787372
b,16777216,64,256,9,0.000856,0.789448
b,16777216,64,256,10,0.001005,0.791235
b,33554432,64,256,1,0.001545,1.42335
b,33554432,64,256,2,0.001552,1.418735
b,33554432,64,256,3,0.001548,1.415351
b,33554432,64,256,4,0.001559,1.416615
b,33554432,64,256,5,0.001554,1.411944
b,33554432,64,256,6,0.001549,1.414924
b,33554432,64,256,7,0.001546,1.41017
b,33554432,64,256,8,0.001548,1.432604
b,33554432,64,256,9,0.001554,1.411727
b,33554432,64,256,10,0.001544,1.455705
b,65536,256,16,1,0.000164,0.164565
b,65536,256,16,2,0.000157,0.161076
b,65536,256,16,3,0.000154,0.156303
b,65536,256,16,4,0.000153,0.147059
b,65536,256,16,5,0.00015,0.148399
b,65536,256,16,6,0.000147,0.138839
b,65536,256,16,7,0.000146,0.148136
b,65536,256,16,8,0.000176,0.139764
b,65536,256,16,9,0.000176,0.142718
b,65536,256,16,10,0.000144,0.138457
b,131072,256,16,1,0.000146,0.146692
b,131072,256,16,2,0.000145,0.156451
b,131072,256,16,3,0.000146,0.146016
b,131072,256,16,4,0.000145,0.14214
b,131072,256,16,5,0.000147,0.146208
b,131072,256,16,6,0.000177,0.142038
b,131072,256,16,7,0.000146,0.141213
b,131072,256,16,8,0.000147,0.153523
b,131072,256,16,9,0.000153,0.147111
b,131072,256,16,10,0.000149,0.141617
b,262144,256,16,1,0.000187,0.146397
b,262144,256,16,2,0.000191,0.157961
b,262144,256,16,3,0.000167,0.153759
b,262144,256,16,4,0.000184,0.154037
b,262144,256,16,5,0.000189,0.153006
b,262144,256,16,6,0.000192,0.152344
b,262144,256,16,7,0.00019,0.146632
b,262144,256,16,8,0.000188,0.156013
b,262144,256,16,9,0.000186,0.148763
b,262144,256,16,10,0.000187,0.154044
b,524288,256,16,1,0.000225,0.160114
b,524288,256,16,2,0.000221,0.164485
b,524288,256,16,3,0.000218,0.166653
b,524288,256,16,4,0.00022,0.158436
b,524288,256,16,5,0.000219,0.175005
b,524288,256,16,6,0.00022,0.167688
b,524288,256,16,7,0.000224,0.157747
b,524288,256,16,8,0.000227,0.162634
b,524288,256,16,9,0.000227,0.158055
b,524288,256,16,10,0.000218,0.158977
b,1048576,256,16,1,0.000266,0.184317
b,1048576,256,16,2,0.000282,0.177972
b,1048576,256,16,3,0.000269,0.184188
b,1048576,256,16,4,0.000283,0.178137
b,1048576,256,16,5,0.000265,0.190655
b,1048576,256,16,6,0.00026,0.18454
b,1048576,256,16,7,0.000279,0.178111
b,1048576,256,16,8,0.000283,0.191299
b,1048576,256,16,9,0.000278,0.178038
b,1048576,256,16,10,0.000271,0.186962
b,2097152,256,16,1,0.000408,0.218772
b,2097152,256,16,2,0.000414,0.216783
b,2097152,256,16,3,0.000412,0.229439
b,2097152,256,16,4,0.000398,0.223179
b,2097152,256,16,5,0.000404,0.21718
b,2097152,256,16,6,0.000393,0.223988
b,2097152,256,16,7,0.000395,0.217998
b,2097152,256,16,8,0.000404,0.226639
b,2097152,256,16,9,0.000387,0.216703
b,2097152,256,16,10,0.000397,0.230972
b,4194304,256,16,1,0.000953,0.332977
b,4194304,256,16,2,0.000599,0.314049
b,4194304,256,16,3,0.000614,0.31926
b,4194304,256,16,4,0.000775,0.333232
b,4194304,256,16,5,0.000638,0.329683
b,4194304,256,16,6,0.000796,0.323777
b,4194304,256,16,7,0.000613,0.327266
b,4194304,256,16,8,0.000624,0.315516
b,4194304,256,16,9,0.000613,0.31899
b,4194304,256,16,10,0.000608,0.322481
b,8388608,256,16,1,0.001043,0.488396
b,8388608,256,16,2,0.001022,0.479404
b,8388608,256,16,3,0.001538,0.50382
b,8388608,256,16,4,0.001028,0.479925
b,8388608,256,16,5,0.001043,0.484697
b,8388608,256,16,6,0.001027,0.481786
b,8388608,256,16,7,0.001012,0.472225
b,8388608,256,16,8,0.00101,0.47392
b,8388608,256,16,9,0.001036,0.472678
b,8388608,256,16,10,0.001012,0.476
b,16777216,256,16,1,0.001936,0.791894
